marketid,selection,selection label,line,american odds,decimal odds,participant,participant type,stat prefix,milestone value,tags selection,event id,subcategory id,market,market type,tags,book,fetched at,event name,start time,home team,away team,board scope,canonical market,canonical selection,participant name,participant venue role,market type norm,player key,market family,scope,market anchor mean,structural mean,calibrator mean,projected mean,sim mean,sim p10,sim median,sim p90,win probability,push probability,fair probability,fair american,edge,ev,projection source,structural source,pyth home probability,home runs mu,away runs mu
1_84321105,Away,ARI Diamondbacks,,139,2.39,ARI Diamondbacks,Team,,,SGP,33984819,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,game lines,Moneyline,Away,,,moneyline,,game_moneyline,game,,,,4.5,8.98052,4.0,8.0,15.0,0.43124,0.0,0.43124,132,0.012829958158995847,0.030663600000000013,market_anchor,,0.5,4.5,4.5
1_84321105,Home,BAL Orioles,,-168,1.59,BAL Orioles,Team,,,SGP,33984819,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,game lines,Moneyline,Home,,,moneyline,,game_moneyline,game,,,,4.5,9.00028,4.0,8.0,15.0,0.42864,0.0,0.42864,133,-0.19822567164179106,-0.3162171428571428,market_anchor,,0.5,4.5,4.5
2_84321105,Away,ARI Diamondbacks,1.5,-156,1.64,ARI Diamondbacks,Team,,,"MainPointLine, SGP",33984819,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,game lines,Run Line,Away,,,run line,,game_spread,game,1.5,,,0.0,8.9964,4.0,8.0,15.0,0.703,0.0,0.703,-237,0.09362499999999996,0.1536410256410256,market_anchor,,0.5,4.5,4.5
2_84321105,Home,BAL Orioles,-1.5,129,2.29,BAL Orioles,Team,,,"MainPointLine, SGP",33984819,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,game lines,Run Line,Home,,,run line,,game_spread,game,0.0,,,0.0,9.01492,4.0,8.0,15.0,0.29862,0.0,0.29862,235,-0.1380612227074236,-0.3161602,market_anchor,,0.5,4.5,4.5
3_84321105,Over,Over,9.0,-107,1.93,,,,,"MainPointLine, SGP",33984819,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,game lines,Total,Over,,,total,,game_total,game,9.618315500512214,0.0,,9.0,9.01468,4.0,8.0,15.0,0.40832,0.0891,0.4482599626742782,123,-0.10858821256038642,-0.120972523364486,model_stack+anchor,joblib:game game total runs,0.5,4.5,4.5
3_84321105,Under,Under,9.0,-113,1.88,,,,,"MainPointLine, SGP",33984819,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,game lines,Total,Under,,,total,,game_total,game,9.618315500512214,0.0,,9.0,9.00114,4.0,8.0,15.0,0.50388,0.08984,0.5536169464709502,-124,-0.02663643192488263,0.03963150442477881,model_stack+anchor,joblib:game game total runs,0.5,4.5,4.5
1_84321115,Away,CHI Cubs,,119,2.19,CHI Cubs,Team,,,SGP,33984823,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,game lines,Moneyline,Away,,,moneyline,,game_moneyline,game,,,,4.75,9.51092,4.0,9.0,16.0,0.43288,0.0,0.43288,131,-0.023741004566210033,-0.05199280000000006,market_anchor,,0.5,4.75,4.75
1_84321115,Home,PHI Phillies,,-143,1.69,PHI Phillies,Team,,,SGP,33984823,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,game lines,Moneyline,Home,,,moneyline,,game_moneyline,game,,,,4.75,9.51306,4.0,9.0,15.0,0.43146,0.0,0.43146,132,-0.157017366255144,-0.26681972027972034,market_anchor,,0.5,4.75,4.75
2_84321115,Away,CHI Cubs,1.5,-168,1.59,CHI Cubs,Team,,,"MainPointLine, SGP",33984823,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,game lines,Run Line,Away,,,run line,,game_spread,game,1.5,,,0.0,9.51646,4.0,9.0,16.0,0.7012,0.0,0.7012,-235,0.07433432835820897,0.11858095238095245,market_anchor,,0.5,4.75,4.75
2_84321115,Home,PHI Phillies,-1.5,139,2.39,PHI Phillies,Team,,,"MainPointLine, SGP",33984823,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,game lines,Run Line,Home,,,run line,,game_spread,game,0.0,,,0.0,9.47114,4.0,9.0,16.0,0.30358,0.0,0.30358,229,-0.11483004184100415,-0.27444380000000007,market_anchor,,0.5,4.75,4.75
3_84321115,Over,Over,9.5,-112,1.89,,,,,"MainPointLine, SGP",33984823,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,game lines,Total,Over,,,total,,game_total,game,9.702403818352877,0.0,,9.5,9.48188,4.0,9.0,16.0,0.4488,0.0,0.4488,123,-0.07950188679245285,-0.15048571428571433,model_stack+anchor,joblib:game game total runs,0.5,4.75,4.75
3_84321115,Under,Under,9.5,-108,1.92,,,,,"MainPointLine, SGP",33984823,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,game lines,Total,Under,,,total,,game_total,game,9.702403818352877,0.0,,9.5,9.51404,4.0,9.0,16.0,0.54854,0.0,0.54854,-122,0.029309230769230754,0.0564474074074075,model_stack+anchor,joblib:game game total runs,0.5,4.75,4.75
1_84321116,Away,WAS Nationals,,153,2.53,WAS Nationals,Team,,,SGP,33984824,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,WAS Nationals @ PIT Pirates,2026-04-14T22:40:00.0000000Z,PIT Pirates,WAS Nationals,game lines,Moneyline,Away,,,moneyline,,game_moneyline,game,,,,4.75,9.53606,4.0,9.0,16.0,0.43102,0.0,0.43102,132,0.03576308300395259,0.09048060000000002,market_anchor,,0.5,4.75,4.75
1_84321116,Home,PIT Pirates,,-186,1.53,PIT Pirates,Team,,,SGP,33984824,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,WAS Nationals @ PIT Pirates,2026-04-14T22:40:00.0000000Z,PIT Pirates,WAS Nationals,game lines,Moneyline,Home,,,moneyline,,game_moneyline,game,,,,4.75,9.51408,4.0,9.0,16.0,0.43172,0.0,0.43172,132,-0.21862965034965032,-0.3361724731182796,market_anchor,,0.5,4.75,4.75
2_84321116,Away,WAS Nationals,1.5,-131,1.76,WAS Nationals,Team,,,"MainPointLine, SGP",33984824,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,WAS Nationals @ PIT Pirates,2026-04-14T22:40:00.0000000Z,PIT Pirates,WAS Nationals,game lines,Run Line,Away,,,run line,,game_spread,game,1.5,,,0.0,9.52004,4.0,9.0,16.0,0.69532,0.0,0.69532,-228,0.12822043290043295,0.2260986259541986,market_anchor,,0.5,4.75,4.75
2_84321116,Home,PIT Pirates,-1.5,109,2.09,PIT Pirates,Team,,,"MainPointLine, SGP",33984824,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,WAS Nationals @ PIT Pirates,2026-04-14T22:40:00.0000000Z,PIT Pirates,WAS Nationals,game lines,Run Line,Home,,,run line,,game_spread,game,0.0,,,0.0,9.5046,4.0,9.0,16.0,0.30452,0.0,0.30452,228,-0.1739488995215311,-0.36355319999999997,market_anchor,,0.5,4.75,4.75
3_84321116,Over,Over,9.5,-108,1.92,,,,,"MainPointLine, SGP",33984824,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,WAS Nationals @ PIT Pirates,2026-04-14T22:40:00.0000000Z,PIT Pirates,WAS Nationals,game lines,Total,Over,,,total,,game_total,game,9.635103725732325,0.0,,9.5,9.50486,4.0,9.0,16.0,0.45206,0.0,0.45206,121,-0.06717076923076926,-0.12936592592592588,model_stack+anchor,joblib:game game total runs,0.5,4.75,4.75
3_84321116,Under,Under,9.5,-112,1.89,,,,,"MainPointLine, SGP",33984824,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,WAS Nationals @ PIT Pirates,2026-04-14T22:40:00.0000000Z,PIT Pirates,WAS Nationals,game lines,Total,Under,,,total,,game_total,game,9.635103725732325,0.0,,9.5,9.5304,4.0,9.0,16.0,0.54804,0.0,0.54804,-121,0.019738113207547148,0.037361428571428545,model_stack+anchor,joblib:game game total runs,0.5,4.75,4.75
1_84321114,Away,KC Royals,,-102,1.98,KC Royals,Team,,,SGP,33984822,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,KC Royals @ DET Tigers,2026-04-14T22:40:00.0000000Z,DET Tigers,KC Royals,game lines,Moneyline,Away,,,moneyline,,game_moneyline,game,,,,4.0,8.00642,3.0,7.0,13.0,0.4241,0.0,0.4241,136,-0.08085049504950498,-0.16011568627450995,market_anchor,,0.5,4.0,4.0
1_84321114,Home,DET Tigers,,-118,1.84,DET Tigers,Team,,,SGP,33984822,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,KC Royals @ DET Tigers,2026-04-14T22:40:00.0000000Z,DET Tigers,KC Royals,game lines,Moneyline,Home,,,moneyline,,game_moneyline,game,,,,4.0,8.00254,3.0,7.0,13.0,0.42476,0.0,0.42476,135,-0.11652440366972472,-0.2152738983050847,market_anchor,,0.5,4.0,4.0
2_84321114,Away,KC Royals,-1.5,153,2.53,KC Royals,Team,,,"MainPointLine, SGP",33984822,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,KC Royals @ DET Tigers,2026-04-14T22:40:00.0000000Z,DET Tigers,KC Royals,game lines,Run Line,Away,,,run line,,game_spread,game,0.0,,,0.0,8.00978,3.0,7.0,13.0,0.28266,0.0,0.28266,254,-0.1125969169960474,-0.28487019999999996,market_anchor,,0.5,4.0,4.0
2_84321114,Home,DET Tigers,1.5,-186,1.53,DET Tigers,Team,,,"MainPointLine, SGP",33984822,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,KC Royals @ DET Tigers,2026-04-14T22:40:00.0000000Z,DET Tigers,KC Royals,game lines,Run Line,Home,,,run line,,game_spread,game,1.5,,,0.0,8.00116,3.0,8.0,13.0,0.71314,0.0,0.71314,-249,0.06279034965034969,0.09654860215053762,market_anchor,,0.5,4.0,4.0
3_84321114,Over,Over,8.0,-103,1.97,,,,,"MainPointLine, SGP",33984822,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,KC Royals @ DET Tigers,2026-04-14T22:40:00.0000000Z,DET Tigers,KC Royals,game lines,Total,Over,,,total,,game_total,game,8.557707647442406,0.0,,8.0,7.97512,3.0,7.0,13.0,0.39964,0.09854,0.4433252723359883,126,-0.1077491625615764,-0.11382000000000003,model_stack+anchor,joblib:game game total runs,0.5,4.0,4.0
3_84321114,Under,Under,8.0,-117,1.85,,,,,"MainPointLine, SGP",33984822,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,KC Royals @ DET Tigers,2026-04-14T22:40:00.0000000Z,DET Tigers,KC Royals,game lines,Total,Under,,,total,,game_total,game,8.557707647442406,0.0,,8.0,8.02682,3.0,8.0,13.0,0.4982,0.0981,0.5523894001552277,-123,-0.04097050691244242,0.022111965811965784,model_stack+anchor,joblib:game game total runs,0.5,4.0,4.0
1_84321113,Away,SF Giants,,-102,1.98,SF Giants,Team,,,SGP,33984821,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,SF Giants @ CIN Reds,2026-04-14T22:40:00.0000000Z,CIN Reds,SF Giants,game lines,Moneyline,Away,,,moneyline,,game_moneyline,game,,,,4.75,9.54374,4.0,9.0,16.0,0.42952,0.0,0.42952,133,-0.07543049504950494,-0.1493819607843137,market_anchor,,0.5,4.75,4.75
1_84321113,Home,CIN Reds,,-118,1.84,CIN Reds,Team,,,SGP,33984821,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,SF Giants @ CIN Reds,2026-04-14T22:40:00.0000000Z,CIN Reds,SF Giants,game lines,Moneyline,Home,,,moneyline,,game_moneyline,game,,,,4.75,9.49572,4.0,9.0,16.0,0.42856,0.0,0.42856,133,-0.11272440366972475,-0.20825355932203388,market_anchor,,0.5,4.75,4.75
2_84321113,Away,SF Giants,-1.5,148,2.48,SF Giants,Team,,,"MainPointLine, SGP",33984821,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,SF Giants @ CIN Reds,2026-04-14T22:40:00.0000000Z,CIN Reds,SF Giants,game lines,Run Line,Away,,,run line,,game_spread,game,0.0,,,0.0,9.4851,4.0,9.0,16.0,0.30364,0.0,0.30364,229,-0.09958580645161286,-0.24697279999999994,market_anchor,,0.5,4.75,4.75
2_84321113,Home,CIN Reds,1.5,-179,1.55,CIN Reds,Team,,,"MainPointLine, SGP",33984821,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,SF Giants @ CIN Reds,2026-04-14T22:40:00.0000000Z,CIN Reds,SF Giants,game lines,Run Line,Home,,,run line,,game_spread,game,1.5,,,0.0,9.4927,4.0,9.0,16.0,0.69992,0.0,0.69992,-233,0.0583429390681004,0.09093675977653626,market_anchor,,0.5,4.75,4.75
3_84321113,Over,Over,9.5,-105,1.95,,,,,"MainPointLine, SGP",33984821,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,SF Giants @ CIN Reds,2026-04-14T22:40:00.0000000Z,CIN Reds,SF Giants,game lines,Total,Over,,,total,,game_total,game,9.584749317082412,0.0,,9.5,9.51296,4.0,9.0,16.0,0.45308,0.0,0.45308,121,-0.05911512195121954,-0.11541523809523818,model_stack+anchor,joblib:game game total runs,0.5,4.75,4.75
3_84321113,Under,Under,9.5,-115,1.86,,,,,"MainPointLine, SGP",33984821,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,SF Giants @ CIN Reds,2026-04-14T22:40:00.0000000Z,CIN Reds,SF Giants,game lines,Total,Under,,,total,,game_total,game,9.584749317082412,0.0,,9.5,9.50416,4.0,9.0,16.0,0.54896,0.0,0.54896,-122,0.014076279069767494,0.026316521739130405,model_stack+anchor,joblib:game game total runs,0.5,4.75,4.75
1_84321117,Away,LA Angels,,153,2.53,LA Angels,Team,,,SGP,33984825,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,game lines,Moneyline,Away,,,moneyline,,game_moneyline,game,,,,4.25,8.5008,4.0,8.0,14.0,0.42324,0.0,0.42324,136,0.02798308300395258,0.07079720000000012,market_anchor,,0.5,4.25,4.25
1_84321117,Home,NY Yankees,,-186,1.53,NY Yankees,Team,,,SGP,33984825,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,game lines,Moneyline,Home,,,moneyline,,game_moneyline,game,,,,4.25,8.49648,4.0,8.0,14.0,0.42654,0.0,0.42654,134,-0.22380965034965034,-0.3441374193548388,market_anchor,,0.5,4.25,4.25
2_84321117,Away,LA Angels,1.5,-136,1.73,LA Angels,Team,,,"MainPointLine, SGP",33984825,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,game lines,Run Line,Away,,,run line,,game_spread,game,1.5,,,0.0,8.4999,4.0,8.0,14.0,0.70786,0.0,0.70786,-242,0.13158881355932206,0.22834529411764715,market_anchor,,0.5,4.25,4.25
2_84321117,Home,NY Yankees,-1.5,113,2.13,NY Yankees,Team,,,"MainPointLine, SGP",33984825,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,game lines,Run Line,Home,,,run line,,game_spread,game,0.0,,,0.0,8.48514,4.0,8.0,14.0,0.29374,0.0,0.29374,240,-0.17574356807511737,-0.37433380000000005,market_anchor,,0.5,4.25,4.25
3_84321117,Over,Over,8.5,-122,1.81,,,,,"MainPointLine, SGP",33984825,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,game lines,Total,Over,,,total,,game_total,game,8.85316294448253,0.0,,8.5,8.50292,4.0,8.0,14.0,0.45094,0.0,0.45094,122,-0.09860954954954959,-0.17943704918032782,model_stack+anchor,joblib:game game total runs,0.5,4.25,4.25
3_84321117,Under,Under,8.5,101,2.01,,,,,"MainPointLine, SGP",33984825,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,game lines,Total,Under,,,total,,game_total,game,8.85316294448253,0.0,,8.5,8.50734,4.0,8.0,14.0,0.55018,0.0,0.55018,-122,0.05266756218905472,0.1058618,model_stack+anchor,joblib:game game total runs,0.5,4.25,4.25
1_84321118,Away,MIA Marlins,,135,2.35,MIA Marlins,Team,,,SGP,33984826,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,MIA Marlins @ ATL Braves,2026-04-14T23:15:00.0000000Z,ATL Braves,MIA Marlins,game lines,Moneyline,Away,,,moneyline,,game_moneyline,game,,,,4.25,8.50242,4.0,8.0,14.0,0.42682,0.0,0.42682,134,0.0012880851063829524,0.003027000000000002,market_anchor,,0.5,4.25,4.25
1_84321118,Home,ATL Braves,,-163,1.61,ATL Braves,Team,,,SGP,33984826,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,MIA Marlins @ ATL Braves,2026-04-14T23:15:00.0000000Z,ATL Braves,MIA Marlins,game lines,Moneyline,Home,,,moneyline,,game_moneyline,game,,,,4.25,8.4957,4.0,8.0,14.0,0.42282,0.0,0.42282,137,-0.19695186311787072,-0.3177812269938651,market_anchor,,0.5,4.25,4.25
2_84321118,Away,MIA Marlins,1.5,-156,1.64,MIA Marlins,Team,,,"MainPointLine, SGP",33984826,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,MIA Marlins @ ATL Braves,2026-04-14T23:15:00.0000000Z,ATL Braves,MIA Marlins,game lines,Run Line,Away,,,run line,,game_spread,game,1.5,,,0.0,8.51158,4.0,8.0,14.0,0.71248,0.0,0.71248,-248,0.103105,0.16919794871794874,market_anchor,,0.5,4.25,4.25
2_84321118,Home,ATL Braves,-1.5,129,2.29,ATL Braves,Team,,,"MainPointLine, SGP",33984826,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,MIA Marlins @ ATL Braves,2026-04-14T23:15:00.0000000Z,ATL Braves,MIA Marlins,game lines,Run Line,Home,,,run line,,game_spread,game,0.0,,,0.0,8.47602,4.0,8.0,14.0,0.29142,0.0,0.29142,243,-0.1452612227074236,-0.33264819999999995,market_anchor,,0.5,4.25,4.25
3_84321118,Over,Over,8.5,-112,1.89,,,,,"MainPointLine, SGP",33984826,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,MIA Marlins @ ATL Braves,2026-04-14T23:15:00.0000000Z,ATL Braves,MIA Marlins,game lines,Total,Over,,,total,,game_total,game,8.700842398101106,0.0,,8.5,8.5142,4.0,8.0,14.0,0.45054,0.0,0.45054,122,-0.07776188679245283,-0.14719214285714288,model_stack+anchor,joblib:game game total runs,0.5,4.25,4.25
3_84321118,Under,Under,8.5,-108,1.92,,,,,"MainPointLine, SGP",33984826,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,MIA Marlins @ ATL Braves,2026-04-14T23:15:00.0000000Z,ATL Braves,MIA Marlins,game lines,Total,Under,,,total,,game_total,game,8.700842398101106,0.0,,8.5,8.52448,4.0,8.0,14.0,0.54416,0.0,0.54416,-119,0.024929230769230704,0.04801185185185186,model_stack+anchor,joblib:game game total runs,0.5,4.25,4.25
1_84321120,Away,TOR Blue Jays,,104,2.04,TOR Blue Jays,Team,,,SGP,33984828,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,TOR Blue Jays @ MIL Brewers,2026-04-14T23:40:00.0000000Z,MIL Brewers,TOR Blue Jays,game lines,Moneyline,Away,,,moneyline,,game_moneyline,game,,,,3.5,7.01218,3.0,7.0,12.0,0.41792,0.0,0.41792,139,-0.07227607843137251,-0.14744319999999989,market_anchor,,0.5,3.5,3.5
1_84321120,Home,MIL Brewers,,-126,1.79,MIL Brewers,Team,,,SGP,33984828,4519,Moneyline,Moneyline,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,TOR Blue Jays @ MIL Brewers,2026-04-14T23:40:00.0000000Z,MIL Brewers,TOR Blue Jays,game lines,Moneyline,Home,,,moneyline,,game_moneyline,game,,,,3.5,6.99798,3.0,7.0,12.0,0.42168,0.0,0.42168,137,-0.1358421238938053,-0.24365333333333328,market_anchor,,0.5,3.5,3.5
2_84321120,Away,TOR Blue Jays,-1.5,164,2.64,TOR Blue Jays,Team,,,"MainPointLine, SGP",33984828,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,TOR Blue Jays @ MIL Brewers,2026-04-14T23:40:00.0000000Z,MIL Brewers,TOR Blue Jays,game lines,Run Line,Away,,,run line,,game_spread,game,0.0,,,0.0,6.98118,3.0,7.0,12.0,0.27214,0.0,0.27214,267,-0.10664787878787879,-0.2815504,market_anchor,,0.5,3.5,3.5
2_84321120,Home,MIL Brewers,1.5,-201,1.49,MIL Brewers,Team,,,"MainPointLine, SGP",33984828,4519,Run Line,Run Line,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,TOR Blue Jays @ MIL Brewers,2026-04-14T23:40:00.0000000Z,MIL Brewers,TOR Blue Jays,game lines,Run Line,Home,,,run line,,game_spread,game,1.5,,,0.0,7.01228,3.0,7.0,12.0,0.72552,0.0,0.72552,-264,0.05774591362126247,0.08647522388059709,market_anchor,,0.5,3.5,3.5
3_84321120,Over,Over,7.0,-118,1.84,,,,,"MainPointLine, SGP",33984828,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,TOR Blue Jays @ MIL Brewers,2026-04-14T23:40:00.0000000Z,MIL Brewers,TOR Blue Jays,game lines,Total,Over,,,total,,game_total,game,7.790013250021655,0.0,,7.0,7.00822,3.0,7.0,12.0,0.39712,0.10806,0.44523174204542904,125,-0.14416440366972477,-0.15827762711864418,model_stack+anchor,joblib:game game total runs,0.5,3.5,3.5
3_84321120,Under,Under,7.0,-102,1.98,,,,,"MainPointLine, SGP",33984828,4519,Total,Total,"SGP, YourBetEligible, Cashout, FeaturedSubcategory, Default, PrimaryMarket",DraftKings,2026-04-14T15:57:33Z,TOR Blue Jays @ MIL Brewers,2026-04-14T23:40:00.0000000Z,MIL Brewers,TOR Blue Jays,game lines,Total,Under,,,total,,game_total,game,7.790013250021655,0.0,,7.0,7.01352,3.0,7.0,12.0,0.49372,0.10978,0.5546044797915122,-125,-0.011230495049504963,0.08753921568627443,model_stack+anchor,joblib:game game total runs,0.5,3.5,3.5
