book,sport,event_id,market_id,selection_id,fetched_at,market_name,market_family,scope,segment,is_milestone,milestone_value,line,selection,participant,team_name,home_team,away_team,price_american,implied_prob,fair_prob,market_group_key,outcome_key,projection_mean,projection_prob,model_prob,edge_pct_points,score_status
Caesars,mlb,110921,,,,,team_total_runs,team,full_game,False,,8.0,under,,,SD,SEA,-3300.0,0.9705882352941176,0.592814371257485,eid110921:bt4:ptNone:pregame,,,,,,market_only
Caesars,mlb,110921,,,,,team_total_runs,team,full_game,False,,2.0,over,,,SD,SEA,-200.0,0.6666666666666666,0.40718562874251496,eid110921:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,108812,,,,,team_total_runs,team,full_game,False,,0.5,under,,,BAL,ARI,-250.0,0.7142857142857143,0.6744186046511629,eid108812:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,108812,,,,,team_total_runs,team,full_game,False,,0.5,under,,,BAL,ARI,-250.0,0.7142857142857143,0.6744186046511629,eid108812:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,108812,,,,,team_total_runs,team,full_game,False,,0.5,over,,,BAL,ARI,190.0,0.3448275862068966,0.32558139534883723,eid108812:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,108812,,,,,team_total_runs,team,full_game,False,,0.5,over,,,BAL,ARI,190.0,0.3448275862068966,0.32558139534883723,eid108812:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,108863,,,,,team_total_runs,team,full_game,False,,0.5,under,,,MIN,BOS,-330.0,0.7674418604651163,0.7229381443298969,eid108863:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,108863,,,,,team_total_runs,team,full_game,False,,0.5,under,,,MIN,BOS,-330.0,0.7674418604651163,0.7229381443298969,eid108863:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,108863,,,,,team_total_runs,team,full_game,False,,0.5,over,,,MIN,BOS,240.0,0.29411764705882354,0.27706185567010305,eid108863:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,108863,,,,,team_total_runs,team,full_game,False,,0.5,over,,,MIN,BOS,240.0,0.29411764705882354,0.27706185567010305,eid108863:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109042,,,,,team_total_runs,team,full_game,False,,0.5,under,,,MIL,TOR,-400.0,0.8,0.7524752475247526,eid109042:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109042,,,,,team_total_runs,team,full_game,False,,0.5,under,,,MIL,TOR,-400.0,0.8,0.7524752475247526,eid109042:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109042,,,,,team_total_runs,team,full_game,False,,0.5,over,,,MIL,TOR,280.0,0.2631578947368421,0.24752475247524752,eid109042:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109042,,,,,team_total_runs,team,full_game,False,,0.5,over,,,MIL,TOR,280.0,0.2631578947368421,0.24752475247524752,eid109042:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109463,,,,,team_total_runs,team,full_game,False,,0.5,under,,,STL,CLE,-280.0,0.7368421052631579,0.6955128205128205,eid109463:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109463,,,,,team_total_runs,team,full_game,False,,0.5,under,,,STL,CLE,-280.0,0.7368421052631579,0.6955128205128205,eid109463:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109463,,,,,team_total_runs,team,full_game,False,,0.5,over,,,STL,CLE,210.0,0.3225806451612903,0.30448717948717946,eid109463:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109463,,,,,team_total_runs,team,full_game,False,,0.5,over,,,STL,CLE,210.0,0.3225806451612903,0.30448717948717946,eid109463:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109479,,,,,team_total_runs,team,full_game,False,,0.5,under,,,LAD,NYM,-450.0,0.8181818181818182,0.7659574468085105,eid109479:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109479,,,,,team_total_runs,team,full_game,False,,0.5,under,,,LAD,NYM,-450.0,0.8181818181818182,0.7659574468085105,eid109479:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109479,,,,,team_total_runs,team,full_game,False,,0.5,over,,,LAD,NYM,300.0,0.25,0.23404255319148934,eid109479:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109479,,,,,team_total_runs,team,full_game,False,,0.5,over,,,LAD,NYM,300.0,0.25,0.23404255319148934,eid109479:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109585,,,,,team_total_runs,team,full_game,False,,0.5,over,,,SD,SEA,270.0,0.2702702702702703,0.2534919813760993,eid109585:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109585,,,,,team_total_runs,team,full_game,False,,0.5,over,,,SD,SEA,270.0,0.2702702702702703,0.2534919813760993,eid109585:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109585,,,,,team_total_runs,team,full_game,False,,0.5,under,,,SD,SEA,-390.0,0.7959183673469388,0.7465080186239006,eid109585:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109585,,,,,team_total_runs,team,full_game,False,,0.5,under,,,SD,SEA,-390.0,0.7959183673469388,0.7465080186239006,eid109585:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109724,,,,,team_total_runs,team,full_game,False,,0.5,under,,,NYY,LAA,-220.0,0.6875,0.6498905908096281,eid109724:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109724,,,,,team_total_runs,team,full_game,False,,0.5,under,,,NYY,LAA,-220.0,0.6875,0.6498905908096281,eid109724:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109724,,,,,team_total_runs,team,full_game,False,,0.5,over,,,NYY,LAA,170.0,0.37037037037037035,0.35010940919037203,eid109724:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109724,,,,,team_total_runs,team,full_game,False,,0.5,over,,,NYY,LAA,170.0,0.37037037037037035,0.35010940919037203,eid109724:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109954,,,,,team_total_runs,team,full_game,False,,0.5,under,,,OAK,TEX,-310.0,0.7560975609756098,0.7107583774250441,eid109954:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109954,,,,,team_total_runs,team,full_game,False,,0.5,under,,,OAK,TEX,-310.0,0.7560975609756098,0.7107583774250441,eid109954:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,109954,,,,,team_total_runs,team,full_game,False,,0.5,over,,,OAK,TEX,225.0,0.3076923076923077,0.2892416225749559,eid109954:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,109954,,,,,team_total_runs,team,full_game,False,,0.5,over,,,OAK,TEX,225.0,0.3076923076923077,0.2892416225749559,eid109954:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110236,,,,,team_total_runs,team,full_game,False,,0.5,under,,,HOU,COL,-250.0,0.7142857142857143,0.6744186046511629,eid110236:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110236,,,,,team_total_runs,team,full_game,False,,0.5,under,,,HOU,COL,-250.0,0.7142857142857143,0.6744186046511629,eid110236:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110236,,,,,team_total_runs,team,full_game,False,,0.5,over,,,HOU,COL,190.0,0.3448275862068966,0.32558139534883723,eid110236:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110236,,,,,team_total_runs,team,full_game,False,,0.5,over,,,HOU,COL,190.0,0.3448275862068966,0.32558139534883723,eid110236:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110392,,,,,team_total_runs,team,full_game,False,,0.5,under,,,PHI,CHC,-200.0,0.6666666666666666,0.6341463414634145,eid110392:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110392,,,,,team_total_runs,team,full_game,False,,0.5,under,,,PHI,CHC,-200.0,0.6666666666666666,0.6341463414634145,eid110392:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110392,,,,,team_total_runs,team,full_game,False,,0.5,over,,,PHI,CHC,160.0,0.38461538461538464,0.36585365853658536,eid110392:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110392,,,,,team_total_runs,team,full_game,False,,0.5,over,,,PHI,CHC,160.0,0.38461538461538464,0.36585365853658536,eid110392:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110438,,,,,team_total_runs,team,full_game,False,,0.5,under,,,DET,KC,-350.0,0.7777777777777778,0.7313432835820896,eid110438:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110438,,,,,team_total_runs,team,full_game,False,,0.5,under,,,DET,KC,-350.0,0.7777777777777778,0.7313432835820896,eid110438:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110438,,,,,team_total_runs,team,full_game,False,,0.5,over,,,DET,KC,250.0,0.2857142857142857,0.26865671641791045,eid110438:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110438,,,,,team_total_runs,team,full_game,False,,0.5,over,,,DET,KC,250.0,0.2857142857142857,0.26865671641791045,eid110438:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110471,,,,,team_total_runs,team,full_game,False,,0.5,under,,,CWS,TB,-350.0,0.7777777777777778,0.7313432835820896,eid110471:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110471,,,,,team_total_runs,team,full_game,False,,0.5,under,,,CWS,TB,-350.0,0.7777777777777778,0.7313432835820896,eid110471:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110471,,,,,team_total_runs,team,full_game,False,,0.5,over,,,CWS,TB,250.0,0.2857142857142857,0.26865671641791045,eid110471:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110471,,,,,team_total_runs,team,full_game,False,,0.5,over,,,CWS,TB,250.0,0.2857142857142857,0.26865671641791045,eid110471:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110522,,,,,team_total_runs,team,full_game,False,,0.5,under,,,ATL,MIA,-320.0,0.7619047619047619,0.7154471544715447,eid110522:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110522,,,,,team_total_runs,team,full_game,False,,0.5,under,,,ATL,MIA,-320.0,0.7619047619047619,0.7154471544715447,eid110522:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110522,,,,,team_total_runs,team,full_game,False,,0.5,over,,,ATL,MIA,230.0,0.30303030303030304,0.28455284552845533,eid110522:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110522,,,,,team_total_runs,team,full_game,False,,0.5,over,,,ATL,MIA,230.0,0.30303030303030304,0.28455284552845533,eid110522:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110876,,,,,team_total_runs,team,full_game,False,,0.5,under,,,CIN,SF,-260.0,0.7222222222222222,0.6842105263157895,eid110876:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110876,,,,,team_total_runs,team,full_game,False,,0.5,under,,,CIN,SF,-260.0,0.7222222222222222,0.6842105263157895,eid110876:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110876,,,,,team_total_runs,team,full_game,False,,0.5,over,,,CIN,SF,200.0,0.3333333333333333,0.3157894736842105,eid110876:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110876,,,,,team_total_runs,team,full_game,False,,0.5,over,,,CIN,SF,200.0,0.3333333333333333,0.3157894736842105,eid110876:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110888,,,,,team_total_runs,team,full_game,False,,0.5,under,,,PIT,WAS,-200.0,0.6666666666666666,0.6341463414634145,eid110888:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110888,,,,,team_total_runs,team,full_game,False,,0.5,under,,,PIT,WAS,-200.0,0.6666666666666666,0.6341463414634145,eid110888:bt4:ptNone:pregame,,,,,,market_only
TheScore US,mlb,110888,,,,,team_total_runs,team,full_game,False,,0.5,over,,,PIT,WAS,160.0,0.38461538461538464,0.36585365853658536,eid110888:bt4:ptNone:pregame,,,,,,market_only
TheScore CA,mlb,110888,,,,,team_total_runs,team,full_game,False,,0.5,over,,,PIT,WAS,160.0,0.38461538461538464,0.36585365853658536,eid110888:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,108812,,,,,team_total_runs,team,full_game,False,,1.5,under,,,BAL,ARI,109.0,0.4784688995215311,0.22785359297583285,eid108812:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,108812,,,,,team_total_runs,team,full_game,False,,1.5,over,,,BAL,ARI,-132.0,0.5689655172413793,0.27094935013005506,eid108812:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,108863,,,,,team_total_runs,team,full_game,False,,1.5,under,,,MIN,BOS,127.0,0.44052863436123346,0.2110803064893248,eid108863:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,108863,,,,,team_total_runs,team,full_game,False,,1.5,over,,,MIN,BOS,-155.0,0.6078431372549019,0.2912494346598781,eid108863:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109042,,,,,team_total_runs,team,full_game,False,,1.5,under,,,MIL,TOR,-115.0,0.5348837209302325,0.2524889504078131,eid109042:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109042,,,,,team_total_runs,team,full_game,False,,1.5,over,,,MIL,TOR,-120.0,0.5454545454545454,0.2574788506135011,eid109042:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109463,,,,,team_total_runs,team,full_game,False,,2.5,under,,,STL,CLE,-120.0,0.5454545454545454,0.26955116262718004,eid109463:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109463,,,,,team_total_runs,team,full_game,False,,2.5,over,,,STL,CLE,-101.0,0.5024875621890548,0.24831786208855477,eid109463:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109479,,,,,team_total_runs,team,full_game,False,,1.5,under,,,LAD,NYM,-135.0,0.574468085106383,0.29111105957006006,eid109479:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109479,,,,,team_total_runs,team,full_game,False,,1.5,over,,,LAD,NYM,112.0,0.4716981132075472,0.2390324912612303,eid109479:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109585,,,,,team_total_runs,team,full_game,False,,1.5,over,,,SD,SEA,-139.0,0.5815899581589958,0.2712843705941963,eid109585:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109585,,,,,team_total_runs,team,full_game,False,,1.5,under,,,SD,SEA,-110.0,0.5238095238095238,0.24433251465986366,eid109585:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109724,,,,,team_total_runs,team,full_game,False,,1.5,under,,,NYY,LAA,128.0,0.43859649122807015,0.2099828215596704,eid109724:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109724,,,,,team_total_runs,team,full_game,False,,1.5,over,,,NYY,LAA,-157.0,0.6108949416342413,0.292472571227625,eid109724:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109954,,,,,team_total_runs,team,full_game,False,,2.5,under,,,OAK,TEX,-131.0,0.5670995670995671,0.27977891305841346,eid109954:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,109954,,,,,team_total_runs,team,full_game,False,,2.5,over,,,OAK,TEX,108.0,0.4807692307692308,0.2371877896230678,eid109954:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110236,,,,,team_total_runs,team,full_game,False,,1.5,under,,,HOU,COL,112.0,0.4716981132075472,0.22844801030767237,eid110236:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110236,,,,,team_total_runs,team,full_game,False,,2.5,over,,,HOU,COL,-116.0,0.5370370370370371,0.2600922902539944,eid110236:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110392,,,,,team_total_runs,team,full_game,False,,2.5,under,,,PHI,CHC,-143.0,0.588477366255144,0.2732302970719334,eid110392:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110392,,,,,team_total_runs,team,full_game,False,,2.5,over,,,PHI,CHC,116.0,0.46296296296296297,0.21495390503910847,eid110392:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110438,,,,,team_total_runs,team,full_game,False,,1.5,under,,,DET,KC,103.0,0.49261083743842365,0.23218838870206024,eid110438:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110438,,,,,team_total_runs,team,full_game,False,,1.5,over,,,DET,KC,-135.0,0.574468085106383,0.2707711826544664,eid110438:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110471,,,,,team_total_runs,team,full_game,False,,1.5,under,,,CWS,TB,124.0,0.44642857142857145,0.22388414086398373,eid110471:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110471,,,,,team_total_runs,team,full_game,False,,1.5,over,,,CWS,TB,-119.0,0.54337899543379,0.27250482460595205,eid110471:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110522,,,,,team_total_runs,team,full_game,False,,1.5,under,,,ATL,MIA,109.0,0.4784688995215311,0.23864956735663684,eid110522:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110522,,,,,team_total_runs,team,full_game,False,,2.5,over,,,ATL,MIA,-103.0,0.5073891625615764,0.25307434662494194,eid110522:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110876,,,,,team_total_runs,team,full_game,False,,2.5,under,,,CIN,SF,-139.0,0.5815899581589958,0.2788227826944047,eid110876:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110876,,,,,team_total_runs,team,full_game,False,,2.5,over,,,CIN,SF,115.0,0.46511627906976744,0.22298358729785084,eid110876:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110888,,,,,team_total_runs,team,full_game,False,,1.5,under,,,PIT,WAS,124.0,0.44642857142857145,0.20709121074007672,eid110888:bt4:ptNone:pregame,,,,,,market_only
Bet105,mlb,110888,,,,,team_total_runs,team,full_game,False,,2.5,over,,,PIT,WAS,-134.0,0.5726495726495726,0.265643153058724,eid110888:bt4:ptNone:pregame,,,,,,market_only
