book,sport,event_id,market_id,selection_id,fetched_at,market_name,market_family,scope,segment,is_milestone,milestone_value,line,selection,participant,team_name,home_team,away_team,price_american,implied_prob,fair_prob,market_group_key,outcome_key,projection_mean,projection_prob,model_prob,edge_pct_points,score_status
DraftKings,mlb,33984819,m3,s5,2026-04-14T19:30:56Z,BAL Orioles Team Total Runs,game_total_runs,team,full_game,False,,4.5,Over,,BAL Orioles,BAL Orioles,ARI Diamondbacks,-102.0,0.504950495049505,0.4826358742837298,33984819|team|full_game|game_total_runs|bal_orioles|ou_or_side|4.5,33984819|team|full_game|game_total_runs|bal_orioles|ou_or_side|4.5|over,9.1,,0.948,46.53641257162702,scored_monte_carlo
DraftKings,mlb,33984819,m3,s6,2026-04-14T19:30:56Z,BAL Orioles Team Total Runs,game_total_runs,team,full_game,False,,4.5,Under,,BAL Orioles,BAL Orioles,ARI Diamondbacks,-118.0,0.5412844036697247,0.5173641257162701,33984819|team|full_game|game_total_runs|bal_orioles|ou_or_side|4.5,33984819|team|full_game|game_total_runs|bal_orioles|ou_or_side|4.5|under,9.1,,0.0465,-47.086412571627015,scored_monte_carlo
