marketid,selection,selection label,line,american odds,decimal odds,participant,participant type,stat prefix,milestone value,tags selection,event id,subcategory id,market,market type,tags,book,fetched at,event name,start time,home team,away team,board scope,canonical market,canonical selection,participant name,participant venue role,market type norm,player key,market family,scope,market anchor mean,structural mean,calibrator mean,projected mean,sim mean,sim p10,sim median,sim p90,win probability,push probability,fair probability,fair american,edge,ev,projection source,structural source,pyth home probability,home runs mu,away runs mu
325881212,1+,1+,1.0,5100,52.0,Randy Arozarena,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Randy Arozarena Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Randy Arozarena Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.1578,5.0,16.0,37.0,0.9958,0.0,0.9958,-23710,0.9765692307692307,50.781600000000005,market_anchor,,0.5,3.5,3.5
325881604,1+,1+,1.0,5200,53.0,Jake Cronenworth,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Jake Cronenworth Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Jake Cronenworth Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.3872,5.0,17.0,37.0,0.99532,0.0,0.99532,-21268,0.9764520754716981,51.75196,market_anchor,,0.5,3.5,3.5
325881381,1+,1+,1.0,5000,51.0,Dominic Canzone,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Dominic Canzone Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Dominic Canzone Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.18288,5.0,17.0,37.0,0.99566,0.0,0.99566,-22941,0.976052156862745,49.77866,market_anchor,,0.5,3.5,3.5
325881578,1+,1+,1.0,5000,51.0,Cal Raleigh,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Cal Raleigh Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Cal Raleigh Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.30106,5.0,17.0,37.0,0.99534,0.0,0.99534,-21359,0.9757321568627451,49.76234,market_anchor,,0.5,3.5,3.5
325884495,1+,1+,1.0,4800,49.0,Francisco Alvarez,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984846,17847,Francisco Alvarez Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,NY Mets @ LA Dodgers,2026-04-15T02:10:00.0000000Z,LA Dodgers,NY Mets,player props,Francisco Alvarez Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.27896,5.0,17.0,37.0,0.99584,0.0,0.99584,-23938,0.9754318367346938,47.79616,market_anchor,,0.5,3.75,3.75
325881358,1+,1+,1.0,4800,49.0,Fernando Tatis Jr.,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Fernando Tatis Jr. Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Fernando Tatis Jr. Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.3062,5.0,17.0,37.0,0.99578,0.0,0.99578,-23597,0.9753718367346939,47.793220000000005,market_anchor,,0.5,3.5,3.5
325881639,1+,1+,1.0,4800,49.0,Jackson Merrill,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Jackson Merrill Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Jackson Merrill Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.24876,5.0,16.0,37.0,0.99518,0.0,0.99518,-20647,0.9747718367346938,47.763819999999996,market_anchor,,0.5,3.5,3.5
325861802,1+,1+,1.0,4700,48.0,Matt Wallner,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984829,17847,Matt Wallner Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,BOS Red Sox @ MIN Twins,2026-04-14T23:40:00.0000000Z,MIN Twins,BOS Red Sox,player props,Matt Wallner Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.24216,5.0,17.0,37.0,0.99552,0.0,0.99552,-22221,0.9746866666666666,46.78496,market_anchor,,0.5,4.0,4.0
325881565,1+,1+,1.0,4600,47.0,J.P. Crawford,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,J.P. Crawford Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,J.P. Crawford Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.3064,5.0,17.0,37.0,0.99594,0.0,0.99594,-24531,0.9746634042553192,45.80918,market_anchor,,0.5,3.5,3.5
325884764,1+,1+,1.0,4700,48.0,Luis Robert,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984846,17847,Luis Robert Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,NY Mets @ LA Dodgers,2026-04-15T02:10:00.0000000Z,LA Dodgers,NY Mets,player props,Luis Robert Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.34554,5.0,17.0,37.0,0.99548,0.0,0.99548,-22024,0.9746466666666667,46.78304,market_anchor,,0.5,3.75,3.75
325884930,1+,1+,1.0,4600,47.0,Jared Young,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984846,17847,Jared Young Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,NY Mets @ LA Dodgers,2026-04-15T02:10:00.0000000Z,LA Dodgers,NY Mets,player props,Jared Young Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.31678,5.0,17.0,37.0,0.99558,0.0,0.99558,-22524,0.9743034042553191,45.79226,market_anchor,,0.5,3.75,3.75
325881389,1+,1+,1.0,4500,46.0,Ramon Laureano,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Ramon Laureano Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Ramon Laureano Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.27514,5.0,17.0,37.0,0.9959,0.0,0.9959,-24290,0.9741608695652174,44.8114,market_anchor,,0.5,3.5,3.5
325881280,1+,1+,1.0,4600,47.0,Gavin Sheets,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Gavin Sheets Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Gavin Sheets Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.15906,5.0,17.0,36.0,0.99528,0.0,0.99528,-21086,0.9740034042553192,45.77816000000001,market_anchor,,0.5,3.5,3.5
325877911,1+,1+,1.0,4500,46.0,Bo Naylor,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984832,17847,Bo Naylor Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CLE Guardians @ STL Cardinals,2026-04-14T23:45:00.0000000Z,STL Cardinals,CLE Guardians,player props,Bo Naylor Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.28926,5.0,17.0,37.0,0.99572,0.0,0.99572,-23264,0.9739808695652175,44.80312,market_anchor,,0.5,4.25,4.25
325881206,1+,1+,1.0,4600,47.0,Luke Raley,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Luke Raley Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Luke Raley Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.18212,5.0,16.0,36.0,0.99502,0.0,0.99502,-19980,0.9737434042553191,45.76594,market_anchor,,0.5,3.5,3.5
325876242,1+,1+,1.0,4400,45.0,Yoan Moncada,Player,3B,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984825,17847,Yoan Moncada Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,player props,Yoan Moncada Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.28782,5.0,17.0,37.0,0.99584,0.0,0.99584,-23938,0.9736177777777777,43.812799999999996,market_anchor,,0.5,4.25,4.25
325881465,1+,1+,1.0,4300,44.0,Julio Rodriguez,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Julio Rodriguez Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Julio Rodriguez Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.19874,5.0,17.0,36.0,0.9963,0.0,0.9963,-26927,0.9735727272727273,42.837199999999996,market_anchor,,0.5,3.5,3.5
325876211,1+,1+,1.0,4500,46.0,Jorge Soler,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984825,17847,Jorge Soler Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,player props,Jorge Soler Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.13894,5.0,17.0,36.0,0.9953,0.0,0.9953,-21177,0.9735608695652174,44.7838,market_anchor,,0.5,4.25,4.25
325878084,1+,1+,1.0,4400,45.0,Jose Ramirez,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984832,17847,Jose Ramirez Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CLE Guardians @ STL Cardinals,2026-04-14T23:45:00.0000000Z,STL Cardinals,CLE Guardians,player props,Jose Ramirez Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.26782,5.0,17.0,37.0,0.99572,0.0,0.99572,-23264,0.9734977777777778,43.8074,market_anchor,,0.5,4.25,4.25
325884651,1+,1+,1.0,4400,45.0,Brett Baty,Player,3B,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984846,17847,Brett Baty Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,NY Mets @ LA Dodgers,2026-04-15T02:10:00.0000000Z,LA Dodgers,NY Mets,player props,Brett Baty Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.2055,5.0,17.0,37.0,0.9957,0.0,0.9957,-23156,0.9734777777777778,43.8065,market_anchor,,0.5,3.75,3.75
325876224,1+,1+,1.0,4500,46.0,Aaron Judge,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984825,17847,Aaron Judge Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,player props,Aaron Judge Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.26286,5.0,17.0,37.0,0.9952,0.0,0.9952,-20733,0.9734608695652174,44.779199999999996,market_anchor,,0.5,4.25,4.25
325877821,1+,1+,1.0,4400,45.0,Rhys Hoskins,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984832,17847,Rhys Hoskins Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CLE Guardians @ STL Cardinals,2026-04-14T23:45:00.0000000Z,STL Cardinals,CLE Guardians,player props,Rhys Hoskins Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.17448,5.0,17.0,36.0,0.9956,0.0,0.9956,-22627,0.9733777777777778,43.80200000000001,market_anchor,,0.5,4.25,4.25
325884881,1+,1+,1.0,4400,45.0,Francisco Lindor,Player,3B,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984846,17847,Francisco Lindor Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,NY Mets @ LA Dodgers,2026-04-15T02:10:00.0000000Z,LA Dodgers,NY Mets,player props,Francisco Lindor Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.16742,5.0,17.0,36.0,0.99556,0.0,0.99556,-22423,0.9733377777777777,43.8002,market_anchor,,0.5,3.75,3.75
325878226,1+,1+,1.0,4400,45.0,Kyle Manzardo,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984832,17847,Kyle Manzardo Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CLE Guardians @ STL Cardinals,2026-04-14T23:45:00.0000000Z,STL Cardinals,CLE Guardians,player props,Kyle Manzardo Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.30712,5.0,17.0,37.0,0.99548,0.0,0.99548,-22024,0.9732577777777778,43.796600000000005,market_anchor,,0.5,4.25,4.25
325884782,1+,1+,1.0,4400,45.0,Jorge Polanco,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984846,17847,Jorge Polanco Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,NY Mets @ LA Dodgers,2026-04-15T02:10:00.0000000Z,LA Dodgers,NY Mets,player props,Jorge Polanco Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.29868,5.0,17.0,37.0,0.99548,0.0,0.99548,-22024,0.9732577777777778,43.796600000000005,market_anchor,,0.5,3.75,3.75
325881458,1+,1+,1.0,4400,45.0,Cole Young,Player,3B,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Cole Young Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Cole Young Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.2208,5.0,17.0,37.0,0.99522,0.0,0.99522,-20821,0.9729977777777777,43.7849,market_anchor,,0.5,3.5,3.5
325876467,1+,1+,1.0,4100,42.0,Jo Adell,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984825,17847,Jo Adell Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,player props,Jo Adell Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.27008,5.0,17.0,37.0,0.9966,0.0,0.9966,-29312,0.9727904761904762,40.857200000000006,market_anchor,,0.5,4.25,4.25
325884626,1+,1+,1.0,4300,44.0,Marcus Semien,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984846,17847,Marcus Semien Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,NY Mets @ LA Dodgers,2026-04-15T02:10:00.0000000Z,LA Dodgers,NY Mets,player props,Marcus Semien Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.2408,5.0,17.0,37.0,0.99542,0.0,0.99542,-21734,0.9726927272727273,42.798480000000005,market_anchor,,0.5,3.75,3.75
325881252,1+,1+,1.0,4300,44.0,Manny Machado,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Manny Machado Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Manny Machado Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.26454,5.0,17.0,37.0,0.9954,0.0,0.9954,-21639,0.9726727272727272,42.797599999999996,market_anchor,,0.5,3.5,3.5
325884616,1+,1+,1.0,4300,44.0,Carson Benge,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984846,17847,Carson Benge Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,NY Mets @ LA Dodgers,2026-04-15T02:10:00.0000000Z,LA Dodgers,NY Mets,player props,Carson Benge Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.24056,5.0,17.0,36.0,0.9954,0.0,0.9954,-21639,0.9726727272727272,42.797599999999996,market_anchor,,0.5,3.75,3.75
325878159,1+,1+,1.0,4300,44.0,Chase DeLauter,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984832,17847,Chase DeLauter Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CLE Guardians @ STL Cardinals,2026-04-14T23:45:00.0000000Z,STL Cardinals,CLE Guardians,player props,Chase DeLauter Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.2868,5.0,17.0,37.0,0.99534,0.0,0.99534,-21359,0.9726127272727273,42.794959999999996,market_anchor,,0.5,4.25,4.25
325881531,1+,1+,1.0,4400,45.0,Xander Bogaerts,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Xander Bogaerts Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Xander Bogaerts Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.19356,5.0,17.0,37.0,0.99482,0.0,0.99482,-19205,0.9725977777777778,43.7669,market_anchor,,0.5,3.5,3.5
325861969,1+,1+,1.0,4300,44.0,Kody Clemens,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984829,17847,Kody Clemens Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,BOS Red Sox @ MIN Twins,2026-04-14T23:40:00.0000000Z,MIN Twins,BOS Red Sox,player props,Kody Clemens Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.25146,5.0,17.0,37.0,0.99522,0.0,0.99522,-20821,0.9724927272727273,42.789680000000004,market_anchor,,0.5,4.0,4.0
325876684,1+,1+,1.0,4200,43.0,Bryce Teodosio,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984825,17847,Bryce Teodosio Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,player props,Bryce Teodosio Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.24724,5.0,17.0,37.0,0.99566,0.0,0.99566,-22941,0.9724041860465116,41.81338,market_anchor,,0.5,4.25,4.25
325876226,1+,1+,1.0,4200,43.0,Giancarlo Stanton,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984825,17847,Giancarlo Stanton Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,player props,Giancarlo Stanton Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.20618,5.0,17.0,37.0,0.99562,0.0,0.99562,-22731,0.9723641860465115,41.81166,market_anchor,,0.5,4.25,4.25
325881282,1+,1+,1.0,4100,42.0,Brendan Donovan,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Brendan Donovan Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Brendan Donovan Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.17468,5.0,17.0,36.0,0.99608,0.0,0.99608,-25410,0.9722704761904761,40.835359999999994,market_anchor,,0.5,3.5,3.5
325884846,1+,1+,1.0,4300,44.0,Bo Bichette,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984846,17847,Bo Bichette Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,NY Mets @ LA Dodgers,2026-04-15T02:10:00.0000000Z,LA Dodgers,NY Mets,player props,Bo Bichette Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.28232,5.0,17.0,37.0,0.99496,0.0,0.99496,-19741,0.9722327272727272,42.77824,market_anchor,,0.5,3.75,3.75
325875649,1+,1+,1.0,4100,42.0,Brandon Valenzuela,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984828,17847,Brandon Valenzuela Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,TOR Blue Jays @ MIL Brewers,2026-04-14T23:40:00.0000000Z,MIL Brewers,TOR Blue Jays,player props,Brandon Valenzuela Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.29388,5.0,17.0,37.0,0.99596,0.0,0.99596,-24652,0.9721504761904761,40.83031999999999,market_anchor,,0.5,3.5,3.5
325882609,1+,1+,1.0,4100,42.0,Danny Jansen,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984834,17847,Danny Jansen Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,TEX Rangers @ Athletics,2026-04-15T01:40:00.0000000Z,Athletics,TEX Rangers,player props,Danny Jansen Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.26654,5.0,17.0,37.0,0.99572,0.0,0.99572,-23264,0.9719104761904762,40.82024,market_anchor,,0.5,4.5,4.5
325876682,1+,1+,1.0,4100,42.0,Mike Trout,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984825,17847,Mike Trout Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,LA Angels @ NY Yankees,2026-04-14T23:05:00.0000000Z,NY Yankees,LA Angels,player props,Mike Trout Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.22222,5.0,17.0,36.0,0.99564,0.0,0.99564,-22836,0.9718304761904761,40.81688,market_anchor,,0.5,4.25,4.25
325881463,1+,1+,1.0,4100,42.0,Luis Campusano,Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984835,17847,Luis Campusano Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,SEA Mariners @ SD Padres,2026-04-15T01:40:00.0000000Z,SD Padres,SEA Mariners,player props,Luis Campusano Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.18676,5.0,17.0,36.0,0.99552,0.0,0.99552,-22221,0.9717104761904761,40.81184,market_anchor,,0.5,3.5,3.5
325884613,1+,1+,1.0,4100,42.0,Max Muncy (LAD),Player,,1.0,"MostBalancedOdds, SGP, MostBalancedGlobalProbability",33984846,17847,Max Muncy (LAD) Triples,Triples Milestones,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, PlayerProps",DraftKings,2026-04-14T15:57:33Z,NY Mets @ LA Dodgers,2026-04-15T02:10:00.0000000Z,LA Dodgers,NY Mets,player props,Max Muncy (LAD) Triples,1+,,,triples milestones,,triples_milestone,player,25.0,,,19.237692307692306,19.22538,5.0,17.0,37.0,0.99552,0.0,0.99552,-22221,0.9717104761904761,40.81184,market_anchor,,0.5,3.75,3.75
