marketid,selection,selection label,line,american odds,decimal odds,participant,participant type,stat prefix,milestone value,tags selection,event id,subcategory id,market,market type,tags,book,fetched at,event name,start time,home team,away team,board scope,canonical market,canonical selection,participant name,participant venue role,market type norm,player key,market family,scope,market anchor mean,structural mean,calibrator mean,projected mean,sim mean,sim p10,sim median,sim p90,win probability,push probability,fair probability,fair american,edge,ev,projection source,structural source,pyth home probability,home runs mu,away runs mu
325909040,Over,Over,1.5,133,2.33,Taylor Ward,Player,TB,,"MainPointLine, SGP",33984819,6607,Taylor Ward Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Taylor Ward Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.380178354135114,0.9455575885674264,,1.27009671816334,1.27526,0.0,1.0,3.0,0.35918,0.0,0.35918,178,-0.07000454935622319,-0.16311059999999994,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909040,Under,Under,1.5,-178,1.56,Taylor Ward,Player,TB,,"MainPointLine, SGP",33984819,6607,Taylor Ward Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Taylor Ward Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.380178354135114,0.9455575885674264,,1.27009671816334,1.27048,0.0,1.0,3.0,0.64466,0.0,0.64466,-181,0.004372230215827333,0.006828539325842764,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909164,Over,Over,1.5,117,2.17,Corbin Carroll,Player,TB,,"MainPointLine, SGP, 2ndFavorite",33984819,6607,Corbin Carroll Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Corbin Carroll Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.4656107130674356,0.9455575885674264,,1.2798049407692857,1.27772,0.0,1.0,3.0,0.35976,0.0,0.35976,178,-0.10106949308755758,-0.21932079999999993,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909164,Under,Under,1.5,-156,1.64,Corbin Carroll,Player,TB,,"MainPointLine, SGP, 2ndFavorite",33984819,6607,Corbin Carroll Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Corbin Carroll Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.4656107130674356,0.9455575885674264,,1.2798049407692857,1.27226,0.0,1.0,3.0,0.6433,0.0,0.6433,-180,0.03392499999999998,0.055671794871794855,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909176,Over,Over,1.5,119,2.19,Samuel Basallo,Player,TB,,"MainPointLine, SGP, 3rdFavorite",33984819,6607,Samuel Basallo Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Samuel Basallo Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.4554006982530217,0.9455575885674264,,1.2786447118131024,1.2803,0.0,1.0,3.0,0.35926,0.0,0.35926,178,-0.09736100456621,-0.21322059999999998,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909176,Under,Under,1.5,-158,1.63,Samuel Basallo,Player,TB,,"MainPointLine, SGP, 3rdFavorite",33984819,6607,Samuel Basallo Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Samuel Basallo Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.4554006982530217,0.9455575885674264,,1.2786447118131024,1.28268,0.0,1.0,3.0,0.6383,0.0,0.6383,-176,0.025896899224806202,0.042287341772151876,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909202,Over,Over,1.5,-127,1.78,Gunnar Henderson,Player,TB,,"MainPointLine, SGP, 1stFavorite",33984819,6607,Gunnar Henderson Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Gunnar Henderson Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.749788547979641,0.9455575885674264,,1.3120978765547635,1.31184,0.0,1.0,3.0,0.36902,0.0,0.36902,171,-0.19045136563876652,-0.3404130708661417,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909202,Under,Under,1.5,-105,1.95,Gunnar Henderson,Player,TB,,"MainPointLine, SGP, 1stFavorite",33984819,6607,Gunnar Henderson Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Gunnar Henderson Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.749788547979641,0.9455575885674264,,1.3120978765547635,1.30582,0.0,1.0,3.0,0.6311,0.0,0.6311,-171,0.11890487804878047,0.23214761904761905,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909270,Over,Over,1.5,-109,1.91,Pete Alonso,Player,TB,,"MainPointLine, SGP, 2ndFavorite",33984819,6607,Pete Alonso Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Pete Alonso Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.636945772213379,0.9455575885674264,,1.299274833854052,1.29214,0.0,1.0,3.0,0.366,0.0,0.366,173,-0.15553110047846885,-0.2982201834862385,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909270,Under,Under,1.5,-122,1.81,Pete Alonso,Player,TB,,"MainPointLine, SGP, 2ndFavorite",33984819,6607,Pete Alonso Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Pete Alonso Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.636945772213379,0.9455575885674264,,1.299274833854052,1.29776,0.0,1.0,3.0,0.63446,0.0,0.63446,-174,0.08491045045045043,0.15450918032786887,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909274,Over,Over,1.5,135,2.35,Geraldo Perdomo,Player,TB,,"MainPointLine, SGP",33984819,6607,Geraldo Perdomo Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Geraldo Perdomo Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.3715127593883016,0.9455575885674264,,1.2691119914875661,1.26204,0.0,1.0,3.0,0.35398,0.0,0.35398,183,-0.07155191489361701,-0.168147,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909274,Under,Under,1.5,-180,1.55,Geraldo Perdomo,Player,TB,,"MainPointLine, SGP",33984819,6607,Geraldo Perdomo Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Geraldo Perdomo Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.3715127593883016,0.9455575885674264,,1.2691119914875661,1.27354,0.0,1.0,3.0,0.64208,0.0,0.64208,-179,-0.0007771428571429206,-0.0012088888888888705,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909325,Over,Over,1.5,139,2.39,Leody Taveras,Player,TB,,"MainPointLine, SGP",33984819,6607,Leody Taveras Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Leody Taveras Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.3520173565421056,0.9455575885674264,,1.2668966048004981,1.26606,0.0,1.0,3.0,0.35528,0.0,0.35528,181,-0.06313004184100418,-0.15088080000000004,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909325,Under,Under,1.5,-186,1.53,Leody Taveras,Player,TB,,"MainPointLine, SGP",33984819,6607,Leody Taveras Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Leody Taveras Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.3520173565421056,0.9455575885674264,,1.2668966048004981,1.26278,0.0,1.0,3.0,0.64652,0.0,0.64652,-183,-0.0038296503496503265,-0.0058886021505376585,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909457,Over,Over,1.5,122,2.22,Nolan Arenado,Player,TB,,"MainPointLine, SGP, 3rdFavorite",33984819,6607,Nolan Arenado Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Nolan Arenado Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.4387385226194822,0.9455575885674264,,1.2767512827638365,1.27226,0.0,1.0,3.0,0.35684,0.0,0.35684,180,-0.09361045045045047,-0.20781519999999998,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909457,Under,Under,1.5,-162,1.61,Nolan Arenado,Player,TB,,"MainPointLine, SGP, 3rdFavorite",33984819,6607,Nolan Arenado Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Nolan Arenado Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.4387385226194822,0.9455575885674264,,1.2767512827638365,1.27648,0.0,1.0,3.0,0.644,0.0,0.644,-181,0.025679389312977086,0.04153086419753088,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909541,Over,Over,1.5,-104,1.96,Ketel Marte,Player,TB,,"MainPointLine, SGP, 1stFavorite",33984819,6607,Ketel Marte Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Ketel Marte Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.6052868218503074,0.9455575885674264,,1.2956772258582485,1.29248,0.0,1.0,3.0,0.36428,0.0,0.36428,175,-0.14552392156862742,-0.2854507692307693,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325909541,Under,Under,1.5,-127,1.78,Ketel Marte,Player,TB,,"MainPointLine, SGP, 1stFavorite",33984819,6607,Ketel Marte Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Ketel Marte Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.6052868218503074,0.9455575885674264,,1.2956772258582485,1.29366,0.0,1.0,3.0,0.63536,0.0,0.63536,-174,0.0758886343612335,0.13564346456692922,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325941018,Over,Over,1.5,146,2.46,Ildemaro Vargas,Player,TB,,"MainPointLine, SGP",33984819,6607,Ildemaro Vargas Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Ildemaro Vargas Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.3203925031449546,0.9455575885674264,,1.2633028714599128,1.26234,0.0,1.0,3.0,0.35602,0.0,0.35602,181,-0.050484065040650394,-0.12419080000000005,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325941018,Under,Under,1.5,-196,1.51,Ildemaro Vargas,Player,TB,,"MainPointLine, SGP",33984819,6607,Ildemaro Vargas Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,ARI Diamondbacks @ BAL Orioles,2026-04-14T22:35:00.0000000Z,BAL Orioles,ARI Diamondbacks,player props,Ildemaro Vargas Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.3203925031449546,0.9455575885674264,,1.2633028714599128,1.2616,0.0,1.0,3.0,0.64588,0.0,0.64588,-182,-0.01628216216216216,-0.024589387755102,model_stack+anchor,joblib:hitter total bases,0.5,4.5,4.5
325870045,Over,Over,1.5,104,2.04,Kyle Schwarber,Player,TB,,"MainPointLine, SGP, 3rdFavorite",33984823,6607,Kyle Schwarber Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Kyle Schwarber Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.548017370229363,0.9455575885674264,,1.2891693336285956,1.28708,0.0,1.0,3.0,0.36008,0.0,0.36008,178,-0.13011607843137252,-0.26543680000000003,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870045,Under,Under,1.5,-138,1.72,Kyle Schwarber,Player,TB,,"MainPointLine, SGP, 3rdFavorite",33984823,6607,Kyle Schwarber Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Kyle Schwarber Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.548017370229363,0.9455575885674264,,1.2891693336285956,1.2971,0.0,1.0,3.0,0.63606,0.0,0.63606,-175,0.056228067226890666,0.0969730434782608,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870113,Over,Over,1.5,118,2.18,Michael Busch,Player,TB,,"MainPointLine, SGP, 3rdFavorite",33984823,6607,Michael Busch Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Michael Busch Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.462282950408031,0.9455575885674264,,1.2794267859216262,1.27676,0.0,1.0,3.0,0.36048,0.0,0.36048,177,-0.09823559633027523,-0.2141536,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870113,Under,Under,1.5,-156,1.64,Michael Busch,Player,TB,,"MainPointLine, SGP, 3rdFavorite",33984823,6607,Michael Busch Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Michael Busch Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.462282950408031,0.9455575885674264,,1.2794267859216262,1.278,0.0,1.0,3.0,0.64096,0.0,0.64096,-179,0.031584999999999974,0.051831794871794845,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870152,Over,Over,1.5,119,2.19,Alec Bohm,Player,TB,,"MainPointLine, SGP",33984823,6607,Alec Bohm Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Alec Bohm Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.4554006982530217,0.9455575885674264,,1.2786447118131024,1.27772,0.0,1.0,3.0,0.35846,0.0,0.35846,179,-0.09816100456621002,-0.2149726,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870152,Under,Under,1.5,-158,1.63,Alec Bohm,Player,TB,,"MainPointLine, SGP",33984823,6607,Alec Bohm Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Alec Bohm Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.4554006982530217,0.9455575885674264,,1.2786447118131024,1.28496,0.0,1.0,3.0,0.64078,0.0,0.64078,-178,0.02837689922480624,0.04633696202531651,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870161,Over,Over,1.5,134,2.34,Alex Bregman,Player,TB,,"MainPointLine, SGP",33984823,6607,Alex Bregman Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Alex Bregman Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.375827624717835,0.9455575885674264,,1.269602317093195,1.2727,0.0,1.0,3.0,0.358,0.0,0.358,179,-0.06935042735042735,-0.16227999999999998,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870161,Under,Under,1.5,-179,1.55,Alex Bregman,Player,TB,,"MainPointLine, SGP",33984823,6607,Alex Bregman Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Alex Bregman Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.375827624717835,0.9455575885674264,,1.269602317093195,1.27716,0.0,1.0,3.0,0.64014,0.0,0.64014,-178,-0.0014370609318995475,-0.0022398882681563537,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870226,Over,Over,1.5,111,2.11,Adolis Garcia,Player,TB,,"MainPointLine, SGP",33984823,6607,Adolis Garcia Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Adolis Garcia Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.5033994562748294,0.9455575885674264,,1.2840991161337625,1.28296,0.0,1.0,3.0,0.3606,0.0,0.3606,177,-0.11333364928909956,-0.23913399999999996,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870226,Under,Under,1.5,-147,1.68,Adolis Garcia,Player,TB,,"MainPointLine, SGP",33984823,6607,Adolis Garcia Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Adolis Garcia Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.5033994562748294,0.9455575885674264,,1.2840991161337625,1.28192,0.0,1.0,3.0,0.63936,0.0,0.63936,-177,0.044218299595141786,0.07429877551020414,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870256,Over,Over,1.5,-108,1.92,Trea Turner,Player,TB,,"MainPointLine, SGP, 1stFavorite",33984823,6607,Trea Turner Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Trea Turner Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.6334809865171551,0.9455575885674264,,1.2988811082067537,1.29686,0.0,1.0,3.0,0.36604,0.0,0.36604,173,-0.1531907692307693,-0.29503407407407417,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870256,Under,Under,1.5,-122,1.81,Trea Turner,Player,TB,,"MainPointLine, SGP, 1stFavorite",33984823,6607,Trea Turner Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Trea Turner Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.6334809865171551,0.9455575885674264,,1.2988811082067537,1.2975,0.0,1.0,3.0,0.63336,0.0,0.63336,-173,0.08381045045045044,0.15250754098360664,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870308,Over,Over,1.5,103,2.03,Nico Hoerner,Player,TB,,"MainPointLine, SGP, 1stFavorite",33984823,6607,Nico Hoerner Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Nico Hoerner Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.5540402800532633,0.9455575885674264,,1.2898537551994935,1.28738,0.0,1.0,3.0,0.36262,0.0,0.36262,176,-0.12999083743842366,-0.26388140000000004,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870308,Under,Under,1.5,-137,1.72,Nico Hoerner,Player,TB,,"MainPointLine, SGP, 1stFavorite",33984823,6607,Nico Hoerner Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Nico Hoerner Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.5540402800532633,0.9455575885674264,,1.2898537551994935,1.28408,0.0,1.0,3.0,0.63686,0.0,0.63686,-175,0.05880092827004213,0.1017213138686131,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870452,Over,Over,1.5,121,2.21,Pete Crow-Armstrong,Player,TB,,"MainPointLine, SGP",33984823,6607,Pete Crow-Armstrong Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Pete Crow-Armstrong Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.4436618107365686,0.9455575885674264,,1.2773107473225964,1.28102,0.0,1.0,3.0,0.35824,0.0,0.35824,179,-0.09424868778280543,-0.20828960000000002,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870452,Under,Under,1.5,-161,1.62,Pete Crow-Armstrong,Player,TB,,"MainPointLine, SGP",33984823,6607,Pete Crow-Armstrong Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Pete Crow-Armstrong Total Bases O/U,Under,,,total bases o u,,tb_ou,player,1.4436618107365686,0.9455575885674264,,1.2773107473225964,1.27694,0.0,1.0,3.0,0.64208,0.0,0.64208,-179,0.025221762452107277,0.04088745341614902,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
325870501,Over,Over,1.5,-106,1.94,Bryce Harper,Player,TB,,"MainPointLine, SGP, 2ndFavorite",33984823,6607,Bryce Harper Total Bases O/U,Total Bases O/U,"SGP, YourBetEligible, Cashout, IgnoreSortOrderOnPush, MicroMarketDelayRemoval, PlayerProps",DraftKings,2026-04-14T15:57:33Z,CHI Cubs @ PHI Phillies,2026-04-14T22:40:00.0000000Z,PHI Phillies,CHI Cubs,player props,Bryce Harper Total Bases O/U,Over,,,total bases o u,,tb_ou,player,1.6179464004130177,0.9455575885674264,,1.2971158143312835,1.29406,0.0,1.0,3.0,0.36296,0.0,0.36296,176,-0.1516031067961165,-0.2946249056603774,model_stack+anchor,joblib:hitter total bases,0.5,4.75,4.75
