book,sport,event_id,market_id,selection_id,fetched_at,market_name,market_family,scope,segment,is_milestone,milestone_value,line,selection,participant,team_name,home_team,away_team,price_american,implied_prob,fair_prob,market_group_key,outcome_key,projection_mean,projection_prob,model_prob,edge_pct_points,score_status
DraftKings,mlb,33984834,moneyline,home,2026-04-14T20:34:24Z,moneyline,moneyline,player,full_game,False,,,home,Athletics,Athletics,Athletics,TEX Rangers,109.0,0.4784688995215311,0.5,33984834|player|full_game|moneyline|athletics|ou_or_side|,33984834|player|full_game|moneyline|athletics|ou_or_side||home,,,,,market_only
DraftKings,mlb,33984835,moneyline,away,2026-04-14T20:34:24Z,moneyline,moneyline,player,full_game,False,,,away,SEA Mariners,SEA Mariners,SD Padres,SEA Mariners,-122.0,0.5495495495495496,0.5,33984835|player|full_game|moneyline|sea_mariners|ou_or_side|,33984835|player|full_game|moneyline|sea_mariners|ou_or_side||away,,,,,market_only
DraftKings,mlb,33984835,moneyline,home,2026-04-14T20:34:24Z,moneyline,moneyline,player,full_game,False,,,home,SD Padres,SD Padres,SD Padres,SEA Mariners,102.0,0.49504950495049505,0.5,33984835|player|full_game|moneyline|sd_padres|ou_or_side|,33984835|player|full_game|moneyline|sd_padres|ou_or_side||home,,,,,market_only
DraftKings,mlb,33984846,moneyline,away,2026-04-14T20:34:24Z,moneyline,moneyline,player,full_game,False,,,away,NY Mets,NY Mets,LA Dodgers,NY Mets,169.0,0.37174721189591076,0.5,33984846|player|full_game|moneyline|ny_mets|ou_or_side|,33984846|player|full_game|moneyline|ny_mets|ou_or_side||away,,,,,market_only
DraftKings,mlb,33984846,moneyline,home,2026-04-14T20:34:24Z,moneyline,moneyline,player,full_game,False,,,home,LA Dodgers,LA Dodgers,LA Dodgers,NY Mets,-207.0,0.6742671009771987,0.5,33984846|player|full_game|moneyline|la_dodgers|ou_or_side|,33984846|player|full_game|moneyline|la_dodgers|ou_or_side||home,,,,,market_only
DraftKings,mlb,33984819,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,away,ARI Diamondbacks,ARI Diamondbacks,BAL Orioles,ARI Diamondbacks,-156.0,0.609375,0.5,33984819|player|full_game|spread|ari_diamondbacks|ou_or_side|1.5,33984819|player|full_game|spread|ari_diamondbacks|ou_or_side|1.5|away,,,,,market_only
DraftKings,mlb,33984819,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,home,BAL Orioles,BAL Orioles,BAL Orioles,ARI Diamondbacks,129.0,0.4366812227074236,0.5,33984819|player|full_game|spread|bal_orioles|ou_or_side|-1.5,33984819|player|full_game|spread|bal_orioles|ou_or_side|-1.5|home,,,,,market_only
DraftKings,mlb,33984821,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,away,SF Giants,SF Giants,CIN Reds,SF Giants,150.0,0.4,0.49698189134808857,33984821|player|full_game|spread|sf_giants|ou_or_side|-1.5,33984821|player|full_game|spread|sf_giants|ou_or_side|-1.5|away,,,,,market_only
DraftKings,mlb,33984821,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,home,CIN Reds,CIN Reds,CIN Reds,SF Giants,-183.0,0.6466431095406361,0.5024691845764855,33984821|player|full_game|spread|cin_reds|ou_or_side|1.5,33984821|player|full_game|spread|cin_reds|ou_or_side|1.5|home,,,,,market_only
DraftKings,mlb,33984822,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,away,KC Royals,KC Royals,DET Tigers,KC Royals,163.0,0.38022813688212925,0.5,33984822|player|full_game|spread|kc_royals|ou_or_side|-1.5,33984822|player|full_game|spread|kc_royals|ou_or_side|-1.5|away,,,,,market_only
DraftKings,mlb,33984822,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,home,DET Tigers,DET Tigers,DET Tigers,KC Royals,-199.0,0.6655518394648829,0.5,33984822|player|full_game|spread|det_tigers|ou_or_side|1.5,33984822|player|full_game|spread|det_tigers|ou_or_side|1.5|home,,,,,market_only
DraftKings,mlb,33984823,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,away,CHI Cubs,CHI Cubs,PHI Phillies,CHI Cubs,-171.0,0.6309963099630996,0.5,33984823|player|full_game|spread|chi_cubs|ou_or_side|1.5,33984823|player|full_game|spread|chi_cubs|ou_or_side|1.5|away,,,,,market_only
DraftKings,mlb,33984823,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,home,PHI Phillies,PHI Phillies,PHI Phillies,CHI Cubs,141.0,0.4149377593360996,0.5,33984823|player|full_game|spread|phi_phillies|ou_or_side|-1.5,33984823|player|full_game|spread|phi_phillies|ou_or_side|-1.5|home,,,,,market_only
DraftKings,mlb,33984824,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,away,WAS Nationals,WAS Nationals,PIT Pirates,WAS Nationals,-131.0,0.5670995670995671,0.5,33984824|player|full_game|spread|was_nationals|ou_or_side|1.5,33984824|player|full_game|spread|was_nationals|ou_or_side|1.5|away,,,,,market_only
DraftKings,mlb,33984824,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,home,PIT Pirates,PIT Pirates,PIT Pirates,WAS Nationals,109.0,0.4784688995215311,0.5,33984824|player|full_game|spread|pit_pirates|ou_or_side|-1.5,33984824|player|full_game|spread|pit_pirates|ou_or_side|-1.5|home,,,,,market_only
DraftKings,mlb,33984825,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,away,LA Angels,LA Angels,NY Yankees,LA Angels,-136.0,0.576271186440678,0.5,33984825|player|full_game|spread|la_angels|ou_or_side|1.5,33984825|player|full_game|spread|la_angels|ou_or_side|1.5|away,,,,,market_only
DraftKings,mlb,33984825,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,home,NY Yankees,NY Yankees,NY Yankees,LA Angels,113.0,0.4694835680751174,0.5,33984825|player|full_game|spread|ny_yankees|ou_or_side|-1.5,33984825|player|full_game|spread|ny_yankees|ou_or_side|-1.5|home,,,,,market_only
DraftKings,mlb,33984826,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,away,MIA Marlins,MIA Marlins,ATL Braves,MIA Marlins,-156.0,0.609375,0.5,33984826|player|full_game|spread|mia_marlins|ou_or_side|1.5,33984826|player|full_game|spread|mia_marlins|ou_or_side|1.5|away,,,,,market_only
DraftKings,mlb,33984826,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,home,ATL Braves,ATL Braves,ATL Braves,MIA Marlins,129.0,0.4366812227074236,0.5,33984826|player|full_game|spread|atl_braves|ou_or_side|-1.5,33984826|player|full_game|spread|atl_braves|ou_or_side|-1.5|home,,,,,market_only
DraftKings,mlb,33984827,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,away,TB Rays,TB Rays,CHI White Sox,TB Rays,123.0,0.4484304932735426,0.5,33984827|player|full_game|spread|tb_rays|ou_or_side|-1.5,33984827|player|full_game|spread|tb_rays|ou_or_side|-1.5|away,,,,,market_only
DraftKings,mlb,33984827,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,home,CHI White Sox,CHI White Sox,CHI White Sox,TB Rays,-149.0,0.5983935742971888,0.5,33984827|player|full_game|spread|chi_white_sox|ou_or_side|1.5,33984827|player|full_game|spread|chi_white_sox|ou_or_side|1.5|home,,,,,market_only
DraftKings,mlb,33984828,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,away,TOR Blue Jays,TOR Blue Jays,MIL Brewers,TOR Blue Jays,-207.0,0.6742671009771987,,33984828|player|full_game|spread|tor_blue_jays|ou_or_side|1.5,33984828|player|full_game|spread|tor_blue_jays|ou_or_side|1.5|away,,,,,unscored_no_projection
DraftKings,mlb,33984828,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,home,MIL Brewers,MIL Brewers,MIL Brewers,TOR Blue Jays,169.0,0.37174721189591076,,33984828|player|full_game|spread|mil_brewers|ou_or_side|-1.5,33984828|player|full_game|spread|mil_brewers|ou_or_side|-1.5|home,,,,,unscored_no_projection
DraftKings,mlb,33984829,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,away,BOS Red Sox,BOS Red Sox,MIN Twins,BOS Red Sox,123.0,0.4484304932735426,0.5,33984829|player|full_game|spread|bos_red_sox|ou_or_side|-1.5,33984829|player|full_game|spread|bos_red_sox|ou_or_side|-1.5|away,,,,,market_only
DraftKings,mlb,33984829,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,home,MIN Twins,MIN Twins,MIN Twins,BOS Red Sox,-149.0,0.5983935742971888,0.5,33984829|player|full_game|spread|min_twins|ou_or_side|1.5,33984829|player|full_game|spread|min_twins|ou_or_side|1.5|home,,,,,market_only
DraftKings,mlb,33984832,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,away,CLE Guardians,CLE Guardians,STL Cardinals,CLE Guardians,139.0,0.41841004184100417,0.3314527503526093,33984832|player|full_game|spread|cle_guardians|ou_or_side|-1.5,33984832|player|full_game|spread|cle_guardians|ou_or_side|-1.5|away,,,,,market_only
DraftKings,mlb,33984832,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,home,STL Cardinals,STL Cardinals,STL Cardinals,CLE Guardians,-168.0,0.6268656716417911,0.33459546239360255,33984832|player|full_game|spread|stl_cardinals|ou_or_side|1.5,33984832|player|full_game|spread|stl_cardinals|ou_or_side|1.5|home,,,,,market_only
DraftKings,mlb,33984833,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,away,COL Rockies,COL Rockies,HOU Astros,COL Rockies,-136.0,0.576271186440678,0.4984600221756807,33984833|player|full_game|spread|col_rockies|ou_or_side|1.5,33984833|player|full_game|spread|col_rockies|ou_or_side|1.5|away,,,,,market_only
DraftKings,mlb,33984833,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,home,HOU Astros,HOU Astros,HOU Astros,COL Rockies,113.0,0.4694835680751174,0.5023364485981309,33984833|player|full_game|spread|hou_astros|ou_or_side|-1.5,33984833|player|full_game|spread|hou_astros|ou_or_side|-1.5|home,,,,,market_only
